,initial_ke,mid1_ratio,mid2_ratio,retardation,tof_min,tof_std
0,18.0,0.5,0.3,-6.0,0.180606,7.709177411463189e-05
0,22.0,0.5,0.3,-6.0,0.158241,6.702329025424672e-05
0,306.0,0.5,0.3,-6.0,0.0382453,9.61107090329175e-06
0,31.0,0.5,0.3,-6.0,0.128421,5.0410807266646305e-05
0,56.0,0.5,0.3,-6.0,0.0921771,3.760592657010361e-05
0,6.3,0.5,0.3,-6.0,0.900405,0.0
0,6.6,0.5,0.3,-6.0,0.662832,0.0002141595199845289
0,8.0,0.5,0.3,-6.0,0.395342,0.00021024905865821273
0,81.0,0.5,0.3,-6.0,0.075696,2.4352590227603923e-05
0,10.0,0.5,0.4,-6.0,0.29383,0.0001265871136746591
0,106.0,0.5,0.4,-6.0,0.0657592,2.3295281693024443e-05
0,12.0,0.5,0.4,-6.0,0.246296,0.00010862152934219043
0,14.0,0.5,0.4,-6.0,0.216836,9.441984097923133e-05
0,156.0,0.5,0.4,-6.0,0.0538748,1.6807295396115392e-05
0,18.0,0.5,0.4,-6.0,0.180598,8.993002347829528e-05
0,22.0,0.5,0.4,-6.0,0.158235,7.42496621133278e-05
0,306.0,0.5,0.4,-6.0,0.0382452,9.899624307646036e-06
0,31.0,0.5,0.4,-6.0,0.128418,5.164941335483031e-05
0,56.0,0.5,0.4,-6.0,0.0921759,3.80995045200878e-05
0,6.6,0.5,0.4,-6.0,0.66273,0.0003606244584051466
0,7.0,0.5,0.4,-6.0,0.531371,0.00015524174696254631
0,8.0,0.5,0.4,-6.0,0.395286,0.0001605729514185667
0,81.0,0.5,0.4,-6.0,0.0756954,2.7286111334380492e-05
0,10.0,0.5,0.5,-6.0,0.293813,9.000202515510778e-05
0,106.0,0.5,0.5,-6.0,0.0657588,2.1318307950565725e-05
0,12.0,0.5,0.5,-6.0,0.246264,6.707719896184617e-05
0,14.0,0.5,0.5,-6.0,0.216822,0.00012338974855682393
0,156.0,0.5,0.5,-6.0,0.0538746,1.5353777379682192e-05
0,18.0,0.5,0.5,-6.0,0.180595,7.37698197189754e-05
0,22.0,0.5,0.5,-6.0,0.158229,6.233969314787646e-05
0,306.0,0.5,0.5,-6.0,0.0382451,9.421494782252196e-06
0,31.0,0.5,0.5,-6.0,0.128415,6.354062651177774e-05
0,56.0,0.5,0.5,-6.0,0.0921747,3.887702006424553e-05
0,7.0,0.5,0.5,-6.0,0.531287,0.0001892209592740164
0,8.0,0.5,0.5,-6.0,0.395231,0.00020973283458905427
0,81.0,0.5,0.5,-6.0,0.0756947,2.770119130003146e-05
0,10.0,0.5,0.6,-6.0,0.293771,0.00012703147522925623
0,106.0,0.5,0.6,-6.0,0.0657584,2.2390569020552987e-05
0,12.0,0.5,0.6,-6.0,0.246245,9.72223364739202e-05
0,14.0,0.5,0.6,-6.0,0.216808,9.054338850317056e-05
0,156.0,0.5,0.6,-6.0,0.0538747,1.5103794096006935e-05
0,18.0,0.5,0.6,-6.0,0.180581,6.259277222759312e-05
0,22.0,0.5,0.6,-6.0,0.158224,7.119683892854808e-05
0,306.0,0.5,0.6,-6.0,0.0382452,1.022033652272363e-05
0,31.0,0.5,0.6,-6.0,0.128412,5.055068553409986e-05
0,56.0,0.5,0.6,-6.0,0.0921736,3.3095362616062415e-05
0,6.6,0.5,0.6,-6.0,0.662539,0.0
0,7.0,0.5,0.6,-6.0,0.531204,0.00024075506225205832
0,8.0,0.5,0.6,-6.0,0.395268,0.00013484488443075843
0,81.0,0.5,0.6,-6.0,0.0756946,2.5831534777794426e-05
0,10.0,0.5,0.7,-6.0,0.293756,9.202365031203443e-05
0,106.0,0.5,0.7,-6.0,0.0657579,2.2757937924208368e-05
0,12.0,0.5,0.7,-6.0,0.246226,0.00011643545812633578
0,14.0,0.5,0.7,-6.0,0.216794,8.42151702834467e-05
0,156.0,0.5,0.7,-6.0,0.0538744,1.604169785039521e-05
0,18.0,0.5,0.7,-6.0,0.180573,6.0036951534236264e-05
0,22.0,0.5,0.7,-6.0,0.158218,5.3977054376009895e-05
0,306.0,0.5,0.7,-6.0,0.0382449,9.206403567476869e-06
0,31.0,0.5,0.7,-6.0,0.128409,4.4482603118498644e-05
0,56.0,0.5,0.7,-6.0,0.0921724,4.16444512605468e-05
0,7.0,0.5,0.7,-6.0,0.531303,0.0001776408361460561
0,8.0,0.5,0.7,-6.0,0.395124,0.00019037374723520668
0,81.0,0.5,0.7,-6.0,0.0756934,2.872880786443781e-05
0,10.0,0.5,0.8,-6.0,0.293713,0.00014093552969145304
0,106.0,0.5,0.8,-6.0,0.0657575,2.275878656330212e-05
0,12.0,0.5,0.8,-6.0,0.246207,0.0001142341566271772
0,14.0,0.5,0.8,-6.0,0.216781,9.438190837769039e-05
0,156.0,0.5,0.8,-6.0,0.0538739,1.554310920787416e-05
0,18.0,0.5,0.8,-6.0,0.180565,9.61718672677737e-05
0,22.0,0.5,0.8,-6.0,0.158212,5.759644812953822e-05
0,306.0,0.5,0.8,-6.0,0.0382448,1.0142776643671763e-05
0,31.0,0.5,0.8,-6.0,0.128406,5.560296896075671e-05
0,56.0,0.5,0.8,-6.0,0.0921712,3.054732517151313e-05
0,7.0,0.5,0.8,-6.0,0.53124,0.0003182268059104752
0,8.0,0.5,0.8,-6.0,0.395071,0.00014185581668465998
0,81.0,0.5,0.8,-6.0,0.0756928,2.475476886501467e-05
0,10.0,0.5,0.9,-6.0,0.293685,0.00014622311718738852
0,106.0,0.5,0.9,-6.0,0.0657571,2.2005026920309867e-05
0,12.0,0.5,0.9,-6.0,0.246188,0.00011450202527948488
0,14.0,0.5,0.9,-6.0,0.216767,0.00010683784125638402
0,156.0,0.5,0.9,-6.0,0.0538736,1.4693191541981848e-05
0,18.0,0.5,0.9,-6.0,0.180557,9.128405271756985e-05
0,22.0,0.5,0.9,-6.0,0.158207,5.060378854666932e-05
0,306.0,0.5,0.9,-6.0,0.0382448,1.0342962467561023e-05
0,31.0,0.5,0.9,-6.0,0.128403,5.8328984730566005e-05
0,56.0,0.5,0.9,-6.0,0.0921715,3.7625613924374675e-05
0,6.6,0.5,0.9,-6.0,0.662279,0.0
0,7.0,0.5,0.9,-6.0,0.530968,0.0
0,8.0,0.5,0.9,-6.0,0.395019,0.00019902138355239443
0,81.0,0.5,0.9,-6.0,0.0756921,2.6265703262161603e-05
0,10.0,0.5,0.0,-6.0,0.293961,0.00015704184028831708
0,106.0,0.5,0.0,-6.0,0.0657609,2.3832243805978385e-05
0,12.0,0.5,0.0,-6.0,0.246361,8.672455843446263e-05
0,14.0,0.5,0.0,-6.0,0.216891,7.713589381920698e-05
0,156.0,0.5,0.0,-6.0,0.0538757,1.538447522633789e-05
0,18.0,0.5,0.0,-6.0,0.180634,8.617842914259089e-05
0,22.0,0.5,0.0,-6.0,0.15826,5.6966337915695476e-05
0,306.0,0.5,0.0,-6.0,0.0382455,9.295750536457519e-06
0,31.0,0.5,0.0,-6.0,0.128431,4.576504643663893e-05
0,56.0,0.5,0.0,-6.0,0.0921806,3.5183924236900004e-05
0,6.6,0.5,0.0,-6.0,0.663159,0.00014029611541307516
0,7.0,0.5,0.0,-6.0,0.531826,0.00015181442305531797
0,8.0,0.5,0.0,-6.0,0.395543,0.00015089895902004548
0,81.0,0.5,0.0,-6.0,0.075698,2.72389920067888e-05
0,10.0,0.6,0.08,-6.0,0.293195,8.956045925557097e-05
0,106.0,0.6,0.08,-6.0,0.0657464,2.1374255087987404e-05
0,12.0,0.6,0.08,-6.0,0.245836,5.2812615429314113e-05
0,14.0,0.6,0.08,-6.0,0.216503,9.193098629367455e-05
0,156.0,0.6,0.08,-6.0,0.0538677,1.5726641918233593e-05
0,18.0,0.6,0.08,-6.0,0.180381,9.241208832073035e-05
0,22.0,0.6,0.08,-6.0,0.158081,6.634830527570583e-05
0,306.0,0.6,0.08,-6.0,0.0382426,1.0118568669836522e-05
0,31.0,0.6,0.08,-6.0,0.12833,6.0940902407732045e-05
0,56.0,0.6,0.08,-6.0,0.0921415,3.608176123388061e-05
0,6.6,0.6,0.08,-6.0,0.661135,0.00030902459449047586
0,7.0,0.6,0.08,-6.0,0.529994,8.717989064762453e-05
0,8.0,0.6,0.08,-6.0,0.394275,0.000213192968528665
0,81.0,0.6,0.08,-6.0,0.075676,2.7008258437660937e-05
0,10.0,0.6,0.1354,-6.0,0.293179,0.00012583822249917576
0,106.0,0.6,0.1354,-6.0,0.0657462,1.9237389983876825e-05
0,12.0,0.6,0.1354,-6.0,0.245825,9.523237391778707e-05
0,14.0,0.6,0.1354,-6.0,0.216495,0.00011234539764535444
0,156.0,0.6,0.1354,-6.0,0.0538676,1.4816550689331011e-05
0,18.0,0.6,0.1354,-6.0,0.180379,9.507530523009458e-05
0,22.0,0.6,0.1354,-6.0,0.158078,6.385822325743405e-05
0,306.0,0.6,0.1354,-6.0,0.0382426,8.459995903753223e-06
0,31.0,0.6,0.1354,-6.0,0.128329,6.452297844068157e-05
0,56.0,0.6,0.1354,-6.0,0.0921423,4.0010125410134505e-05
0,6.6,0.6,0.1354,-6.0,0.661088,0.0
0,7.0,0.6,0.1354,-6.0,0.529952,0.00016946386045406457
0,8.0,0.6,0.1354,-6.0,0.394246,0.00017795096078539156
0,81.0,0.6,0.1354,-6.0,0.0756761,2.6870996128727798e-05
0,10.0,0.6,0.2,-6.0,0.293175,8.653442350655514e-05
0,106.0,0.6,0.2,-6.0,0.0657459,2.3047097805271784e-05
0,12.0,0.6,0.2,-6.0,0.245813,0.00011914640694263463
0,14.0,0.6,0.2,-6.0,0.216482,0.00010718397226994502
0,156.0,0.6,0.2,-6.0,0.0538674,1.5140226406139307e-05
0,18.0,0.6,0.2,-6.0,0.180371,8.439680218218016e-05
0,22.0,0.6,0.2,-6.0,0.158074,7.297278332520816e-05
0,306.0,0.6,0.2,-6.0,0.0382425,9.796865887009284e-06
0,31.0,0.6,0.2,-6.0,0.128327,5.788076730386586e-05
0,56.0,0.6,0.2,-6.0,0.0921402,3.670439578501343e-05
0,8.0,0.6,0.2,-6.0,0.394213,0.00017666796944714721
0,81.0,0.6,0.2,-6.0,0.0756752,2.6514083890686733e-05
0,10.0,0.6,0.3,-6.0,0.293133,0.00013485278583015282
0,106.0,0.6,0.3,-6.0,0.0657455,2.153357987615052e-05
0,12.0,0.6,0.3,-6.0,0.245795,0.00010873220402526444
0,14.0,0.6,0.3,-6.0,0.216469,6.747159374095712e-05
0,156.0,0.6,0.3,-6.0,0.0538672,1.7098641282437906e-05
0,18.0,0.6,0.3,-6.0,0.180363,7.573195800314153e-05
0,22.0,0.6,0.3,-6.0,0.158069,5.9097291493657344e-05
0,306.0,0.6,0.3,-6.0,0.0382424,1.0088716583628663e-05
0,31.0,0.6,0.3,-6.0,0.128324,5.6020326355728245e-05
0,56.0,0.6,0.3,-6.0,0.092139,3.383679573995674e-05
0,7.0,0.6,0.3,-6.0,0.52983,0.0003035308880492684
0,8.0,0.6,0.3,-6.0,0.394163,0.0002672279109866015
0,81.0,0.6,0.3,-6.0,0.0756746,2.4046507224312373e-05
0,10.0,0.6,0.4,-6.0,0.293121,0.00014004487201060484
0,106.0,0.6,0.4,-6.0,0.0657459,2.3904122390706714e-05
0,12.0,0.6,0.4,-6.0,0.245777,8.639708989808247e-05
0,14.0,0.6,0.4,-6.0,0.216456,0.00011547291133578527
0,156.0,0.6,0.4,-6.0,0.053867,1.74174620892994e-05
0,18.0,0.6,0.4,-6.0,0.180355,0.00010914014896171681
0,22.0,0.6,0.4,-6.0,0.158063,6.961687390582733e-05
0,306.0,0.6,0.4,-6.0,0.0382424,9.945490683846267e-06
0,31.0,0.6,0.4,-6.0,0.128323,4.971254033607892e-05
0,56.0,0.6,0.4,-6.0,0.0921378,3.122290088853145e-05
0,7.0,0.6,0.4,-6.0,0.529758,0.0001428355697997077
0,8.0,0.6,0.4,-6.0,0.394114,0.00010881771663911304
0,81.0,0.6,0.4,-6.0,0.0756739,2.443486872124053e-05
0,10.0,0.6,0.5,-6.0,0.293094,0.00010137604531692785
0,106.0,0.6,0.5,-6.0,0.0657446,2.1807133672890776e-05
0,12.0,0.6,0.5,-6.0,0.245767,6.8033843274104e-05
0,14.0,0.6,0.5,-6.0,0.216443,0.00012196723370463214
0,156.0,0.6,0.5,-6.0,0.0538667,1.4932818669845274e-05
0,18.0,0.6,0.5,-6.0,0.180347,8.0945693099683e-05
0,22.0,0.6,0.5,-6.0,0.158058,5.9382452630568004e-05
0,306.0,0.6,0.5,-6.0,0.0382423,9.948198003006772e-06
0,31.0,0.6,0.5,-6.0,0.128317,6.901121007042582e-05
0,56.0,0.6,0.5,-6.0,0.0921374,3.2362562901867885e-05
0,6.6,0.6,0.5,-6.0,0.660809,0.0
0,8.0,0.6,0.5,-6.0,0.394065,0.00019410564133997722
0,81.0,0.6,0.5,-6.0,0.0756733,2.6000074767680154e-05
0,10.0,0.6,0.6,-6.0,0.293068,0.00012985015655707052
0,106.0,0.6,0.6,-6.0,0.0657446,2.1251363700719298e-05
0,12.0,0.6,0.6,-6.0,0.245741,0.0001281612792853743
0,14.0,0.6,0.6,-6.0,0.216435,9.619093094047522e-05
0,156.0,0.6,0.6,-6.0,0.0538665,1.7027477217493354e-05
0,18.0,0.6,0.6,-6.0,0.180339,7.586645129022926e-05
0,22.0,0.6,0.6,-6.0,0.158052,8.110524503729445e-05
0,306.0,0.6,0.6,-6.0,0.0382424,9.779147008323442e-06
0,31.0,0.6,0.6,-6.0,0.128314,4.932651079414356e-05
0,56.0,0.6,0.6,-6.0,0.0921355,3.677967559930623e-05
0,6.6,0.6,0.6,-6.0,0.660742,0.0
0,7.0,0.6,0.6,-6.0,0.529619,0.0001420281662207045
0,8.0,0.6,0.6,-6.0,0.394017,0.00021401458460637085
0,81.0,0.6,0.6,-6.0,0.0756726,2.7247349146431746e-05
0,10.0,0.6,0.7,-6.0,0.293024,0.00012378413867298465
0,106.0,0.6,0.7,-6.0,0.0657438,1.9463459821092637e-05
0,12.0,0.6,0.7,-6.0,0.245723,0.00012511822439500352
0,14.0,0.6,0.7,-6.0,0.216417,7.11610677335258e-05
0,156.0,0.6,0.7,-6.0,0.0538663,1.6872605740246354e-05
0,18.0,0.6,0.7,-6.0,0.180331,8.047691712866096e-05
0,22.0,0.6,0.7,-6.0,0.158046,7.273957419508533e-05
0,306.0,0.6,0.7,-6.0,0.0382421,9.163876895265341e-06
0,31.0,0.6,0.7,-6.0,0.128311,4.6873434151060924e-05
0,56.0,0.6,0.7,-6.0,0.0921344,3.235296339109463e-05
0,7.0,0.6,0.7,-6.0,0.529552,0.00015007598075640936
0,8.0,0.6,0.7,-6.0,0.39397,0.00011788129622632559
0,81.0,0.6,0.7,-6.0,0.075672,2.65525217481947e-05
0,10.0,0.6,0.8,-6.0,0.292998,0.00012276446670643736
0,106.0,0.6,0.8,-6.0,0.0657434,1.8605516602930907e-05
0,12.0,0.6,0.8,-6.0,0.245705,9.432072942890804e-05
0,14.0,0.6,0.8,-6.0,0.216404,8.062645242914547e-05
0,156.0,0.6,0.8,-6.0,0.053866,1.5944246416459955e-05
0,18.0,0.6,0.8,-6.0,0.180323,8.714715621382796e-05
0,22.0,0.6,0.8,-6.0,0.158041,8.070843669893014e-05
0,306.0,0.6,0.8,-6.0,0.0382425,9.04853903257677e-06
0,31.0,0.6,0.8,-6.0,0.128308,6.009158184211041e-05
0,56.0,0.6,0.8,-6.0,0.0921332,3.075699423639122e-05
0,6.6,0.6,0.8,-6.0,0.660623,0.0
0,7.0,0.6,0.8,-6.0,0.529486,0.000170889437941602
0,8.0,0.6,0.8,-6.0,0.393924,0.00013954519379437191
0,81.0,0.6,0.8,-6.0,0.0756713,2.7157470050428588e-05
0,10.0,0.6,0.9,-6.0,0.293011,0.0001402577885635879
0,106.0,0.6,0.9,-6.0,0.0657434,1.9939513295874924e-05
0,12.0,0.6,0.9,-6.0,0.245708,0.00010234503955984625
0,14.0,0.6,0.9,-6.0,0.216404,8.104916904589867e-05
0,156.0,0.6,0.9,-6.0,0.0538658,1.734983435473623e-05
0,18.0,0.6,0.9,-6.0,0.180322,7.892551081829326e-05
0,22.0,0.6,0.9,-6.0,0.15804,8.621255389717014e-05
0,306.0,0.6,0.9,-6.0,0.0382419,9.678735025807701e-06
0,31.0,0.6,0.9,-6.0,0.128308,6.0465674076927094e-05
0,56.0,0.6,0.9,-6.0,0.0921328,3.754301146445228e-05
0,8.0,0.6,0.9,-6.0,0.394026,5.641542342305517e-05
0,81.0,0.6,0.9,-6.0,0.0756707,2.6121736999475143e-05
0,10.0,0.6,0.0,-6.0,0.293217,0.00011451279686199367
0,106.0,0.6,0.0,-6.0,0.0657467,2.2674627579058386e-05
0,12.0,0.6,0.0,-6.0,0.24585,9.933039959060834e-05
0,14.0,0.6,0.0,-6.0,0.216509,9.755645052460941e-05
0,156.0,0.6,0.0,-6.0,0.0538679,1.5685982936141883e-05
0,18.0,0.6,0.0,-6.0,0.180388,7.401760084821361e-05
0,22.0,0.6,0.0,-6.0,0.158085,6.849591857186857e-05
0,306.0,0.6,0.0,-6.0,0.0382427,9.125255978005848e-06
0,31.0,0.6,0.0,-6.0,0.128333,4.407789856852189e-05
0,56.0,0.6,0.0,-6.0,0.0921425,3.396549773482302e-05
0,6.3,0.6,0.0,-6.0,0.898737,0.0
0,6.6,0.6,0.0,-6.0,0.661205,0.0002748187281342162
0,7.0,0.6,0.0,-6.0,0.530057,7.668115805072899e-05
0,8.0,0.6,0.0,-6.0,0.394316,0.00017162145498021076
0,81.0,0.6,0.0,-6.0,0.0756765,2.5175414031584457e-05
0,10.0,0.7,0.08,-6.0,0.292519,0.00013509743216091172
0,106.0,0.7,0.08,-6.0,0.0657323,2.170714631706344e-05
0,12.0,0.7,0.08,-6.0,0.245357,0.00010444556904885692
0,14.0,0.7,0.08,-6.0,0.216136,9.936747517145959e-05
0,156.0,0.7,0.08,-6.0,0.0538599,1.7426788539014635e-05
0,18.0,0.7,0.08,-6.0,0.180147,7.013675857812384e-05
0,22.0,0.7,0.08,-6.0,0.157914,7.008271178563339e-05
0,306.0,0.7,0.08,-6.0,0.0382398,1.0458459428960415e-05
0,31.0,0.7,0.08,-6.0,0.128235,5.511715793562723e-05
0,56.0,0.7,0.08,-6.0,0.0921039,3.474609771019901e-05
0,6.6,0.7,0.08,-6.0,0.659505,0.0
0,7.0,0.7,0.08,-6.0,0.528553,0.00012586235868332007
0,8.0,0.7,0.08,-6.0,0.393207,7.438548245459761e-05
0,81.0,0.7,0.08,-6.0,0.0756547,2.0649235439871787e-05
0,10.0,0.7,0.1354,-6.0,0.292504,7.444954864951924e-05
0,106.0,0.7,0.1354,-6.0,0.0657321,2.165378608443853e-05
0,12.0,0.7,0.1354,-6.0,0.245347,8.246338581455484e-05
0,14.0,0.7,0.1354,-6.0,0.216129,7.410607886246673e-05
0,156.0,0.7,0.1354,-6.0,0.0538597,1.6672723651274702e-05
0,18.0,0.7,0.1354,-6.0,0.180142,7.994814260055952e-05
0,22.0,0.7,0.1354,-6.0,0.157911,4.986140501048102e-05
0,306.0,0.7,0.1354,-6.0,0.0382398,9.173372392177836e-06
0,31.0,0.7,0.1354,-6.0,0.128233,6.178533171546757e-05
0,56.0,0.7,0.1354,-6.0,0.0921032,3.384596559439305e-05
0,7.0,0.7,0.1354,-6.0,0.528518,0.0
0,8.0,0.7,0.1354,-6.0,0.393182,0.00027401419265757283
0,81.0,0.7,0.1354,-6.0,0.0756543,2.7051612990120793e-05
0,10.0,0.7,0.2,-6.0,0.292488,7.814900297934268e-05
0,106.0,0.7,0.2,-6.0,0.0657318,2.12236240473692e-05
0,12.0,0.7,0.2,-6.0,0.245345,0.00013377571453347672
0,14.0,0.7,0.2,-6.0,0.216127,8.396635297579302e-05
0,156.0,0.7,0.2,-6.0,0.0538599,1.450018846214751e-05
0,18.0,0.7,0.2,-6.0,0.180137,8.408226006737245e-05
0,22.0,0.7,0.2,-6.0,0.157909,6.320352532917464e-05
0,306.0,0.7,0.2,-6.0,0.0382397,1.0375934559623858e-05
0,31.0,0.7,0.2,-6.0,0.128232,5.105039728822594e-05
0,56.0,0.7,0.2,-6.0,0.0921025,3.332577157714807e-05
0,7.0,0.7,0.2,-6.0,0.528477,0.00012806664931460713
0,8.0,0.7,0.2,-6.0,0.393153,0.00014963272496668366
0,81.0,0.7,0.2,-6.0,0.0756545,2.38818568811661e-05
0,10.0,0.7,0.3,-6.0,0.292462,0.00017581371533529946
0,106.0,0.7,0.3,-6.0,0.0657314,2.1586820742925455e-05
0,12.0,0.7,0.3,-6.0,0.245319,9.582780587828875e-05
0,14.0,0.7,0.3,-6.0,0.216108,0.00010270085641848903
0,156.0,0.7,0.3,-6.0,0.0538594,1.698416626307981e-05
0,18.0,0.7,0.3,-6.0,0.180129,6.245039006694142e-05
0,22.0,0.7,0.3,-6.0,0.157902,7.065473979778434e-05
0,306.0,0.7,0.3,-6.0,0.0382396,9.577104780795919e-06
0,31.0,0.7,0.3,-6.0,0.128228,5.834981637572528e-05
0,56.0,0.7,0.3,-6.0,0.0921013,3.876409609275711e-05
0,7.0,0.7,0.3,-6.0,0.528695,0.0
0,8.0,0.7,0.3,-6.0,0.393174,0.0001504673077923713
0,81.0,0.7,0.3,-6.0,0.0756533,2.9563791013371386e-05
0,10.0,0.7,0.4,-6.0,0.292436,9.085657195088573e-05
0,106.0,0.7,0.4,-6.0,0.065731,2.1915226538518426e-05
0,12.0,0.7,0.4,-6.0,0.245302,0.00011130571668537274
0,14.0,0.7,0.4,-6.0,0.216096,8.916095350686127e-05
0,156.0,0.7,0.4,-6.0,0.0538591,1.685292501181338e-05
0,18.0,0.7,0.4,-6.0,0.180122,5.622844800259244e-05
0,22.0,0.7,0.4,-6.0,0.157896,6.809111593945771e-05
0,306.0,0.7,0.4,-6.0,0.0382395,1.0034588122267037e-05
0,31.0,0.7,0.4,-6.0,0.128225,5.2339045122447264e-05
0,56.0,0.7,0.4,-6.0,0.0921002,3.748220903863407e-05
0,7.0,0.7,0.4,-6.0,0.528356,0.00022839549032326736
0,8.0,0.7,0.4,-6.0,0.393064,0.00018673834508158702
0,81.0,0.7,0.4,-6.0,0.0756526,2.635783644267853e-05
0,10.0,0.7,0.5,-6.0,0.292411,0.00011719234258811563
0,106.0,0.7,0.5,-6.0,0.0657305,2.071383544480326e-05
0,12.0,0.7,0.5,-6.0,0.245285,7.943722018814469e-05
0,14.0,0.7,0.5,-6.0,0.216083,9.280259464358533e-05
0,156.0,0.7,0.5,-6.0,0.0538589,1.5002423463900526e-05
0,18.0,0.7,0.5,-6.0,0.180114,6.528038036979325e-05
0,22.0,0.7,0.5,-6.0,0.157891,5.009206436433355e-05
0,306.0,0.7,0.5,-6.0,0.0382395,1.0420512176757123e-05
0,31.0,0.7,0.5,-6.0,0.128222,5.0519349940561326e-05
0,56.0,0.7,0.5,-6.0,0.0920991,3.3008438564209186e-05
0,6.6,0.7,0.5,-6.0,0.659296,0.0
0,7.0,0.7,0.5,-6.0,0.528297,0.00019500000000001
0,8.0,0.7,0.5,-6.0,0.393021,0.00017520878022138787
0,81.0,0.7,0.5,-6.0,0.075652,2.7278829986337876e-05
0,10.0,0.7,0.6,-6.0,0.292386,8.781772247646321e-05
0,106.0,0.7,0.6,-6.0,0.0657301,2.255584652734094e-05
0,12.0,0.7,0.6,-6.0,0.245268,7.0124888591707e-05
0,14.0,0.7,0.6,-6.0,0.216071,0.00012028430283317844
0,156.0,0.7,0.6,-6.0,0.053859,1.6424789876847737e-05
0,18.0,0.7,0.6,-6.0,0.18011,9.528730119749592e-05
0,22.0,0.7,0.6,-6.0,0.157888,6.949305453691857e-05
0,306.0,0.7,0.6,-6.0,0.0382396,9.940100455797157e-06
0,31.0,0.7,0.6,-6.0,0.128219,5.4950385015937136e-05
0,56.0,0.7,0.6,-6.0,0.0920987,3.515180066146676e-05
0,7.0,0.7,0.6,-6.0,0.52824,0.0002961806880942537
0,8.0,0.7,0.6,-6.0,0.392978,0.00011309111370925614
0,81.0,0.7,0.6,-6.0,0.0756519,2.8902336223363216e-05
0,10.0,0.7,0.7,-6.0,0.292361,0.00015158723949090422
0,106.0,0.7,0.7,-6.0,0.0657297,2.461016397331954e-05
0,12.0,0.7,0.7,-6.0,0.245251,0.00011725222101663556
0,14.0,0.7,0.7,-6.0,0.216058,7.782155996377629e-05
0,156.0,0.7,0.7,-6.0,0.0538584,1.7616132014579507e-05
0,18.0,0.7,0.7,-6.0,0.180099,0.0001086550012140438
0,22.0,0.7,0.7,-6.0,0.15788,8.003913776809582e-05
0,306.0,0.7,0.7,-6.0,0.0382393,1.0113022712393186e-05
0,31.0,0.7,0.7,-6.0,0.128216,6.291340740244374e-05
0,56.0,0.7,0.7,-6.0,0.0920968,3.3956173355163955e-05
0,6.6,0.7,0.7,-6.0,0.659276,0.0
0,7.0,0.7,0.7,-6.0,0.528184,0.00044639388436672103
0,8.0,0.7,0.7,-6.0,0.392936,0.00015449401282897784
0,81.0,0.7,0.7,-6.0,0.0756507,2.983261163575526e-05
0,10.0,0.7,0.8,-6.0,0.29236,0.00019310095292871164
0,106.0,0.7,0.8,-6.0,0.0657293,2.359486339604903e-05
0,12.0,0.7,0.8,-6.0,0.245246,9.348965828118099e-05
0,14.0,0.7,0.8,-6.0,0.216053,9.274055294436613e-05
0,156.0,0.7,0.8,-6.0,0.0538582,1.6790475825044046e-05
0,18.0,0.7,0.8,-6.0,0.180095,7.948073665990101e-05
0,22.0,0.7,0.8,-6.0,0.157877,5.840801464579331e-05
0,306.0,0.7,0.8,-6.0,0.0382392,1.0168380246101553e-05
0,31.0,0.7,0.8,-6.0,0.128213,6.255126797531348e-05
0,56.0,0.7,0.8,-6.0,0.0920956,3.8154788979600607e-05
0,6.6,0.7,0.8,-6.0,0.659343,0.0
0,8.0,0.7,0.8,-6.0,0.392981,0.0001760918321028357
0,81.0,0.7,0.8,-6.0,0.0756501,2.716348440131828e-05
0,10.0,0.7,0.9,-6.0,0.292312,7.07483804290305e-05
0,106.0,0.7,0.9,-6.0,0.0657289,2.0634490036023955e-05
0,12.0,0.7,0.9,-6.0,0.245218,0.00012652092644138422
0,14.0,0.7,0.9,-6.0,0.216034,9.298890564041296e-05
0,156.0,0.7,0.9,-6.0,0.053858,1.6403331622604792e-05
0,18.0,0.7,0.9,-6.0,0.180083,6.564015310194955e-05
0,22.0,0.7,0.9,-6.0,0.157869,6.639504002020849e-05
0,306.0,0.7,0.9,-6.0,0.0382391,1.0186286845118052e-05
0,31.0,0.7,0.9,-6.0,0.12821,5.828059942360427e-05
0,56.0,0.7,0.9,-6.0,0.0920945,3.846490883449664e-05
0,7.0,0.7,0.9,-6.0,0.528076,0.0
0,8.0,0.7,0.9,-6.0,0.392944,6.024948132556814e-05
0,81.0,0.7,0.9,-6.0,0.0756494,3.2468345962357166e-05
0,10.0,0.7,0.0,-6.0,0.29254,0.0002015726763717115
0,106.0,0.7,0.0,-6.0,0.0657326,2.145949609483841e-05
0,12.0,0.7,0.0,-6.0,0.245371,0.00014902315752201892
0,14.0,0.7,0.0,-6.0,0.216146,0.00010995823092893105
0,156.0,0.7,0.0,-6.0,0.0538601,1.451807406456468e-05
0,18.0,0.7,0.0,-6.0,0.180153,7.277297917508199e-05
0,22.0,0.7,0.0,-6.0,0.157918,6.98818421442338e-05
0,306.0,0.7,0.0,-6.0,0.0382399,1.008252767967211e-05
0,31.0,0.7,0.0,-6.0,0.128237,6.172670750780087e-05
0,56.0,0.7,0.0,-6.0,0.0921048,3.322299861955335e-05
0,6.6,0.7,0.0,-6.0,0.659556,0.0
0,7.0,0.7,0.0,-6.0,0.528605,0.0004794559416671974
0,8.0,0.7,0.0,-6.0,0.393244,0.00014869217745518666
